YEAR,STATEFIP,COUNTYFIP,county_id,adult_pop,uninsured_rate,restricted_exposure_rate,share_18_25,share_26_55,share_56_plus,pct_lt_hs,pct_hs,pct_college,pct_black,pct_white,pct_medicaid,pct_public_cov,pct_private_cov,pct_poverty,pct_in_healthcare_industry
2008,6,17,06017,138324,0.15281512969549751,0.001597698157948006,0.13451028021167694,0.5669081287412163,0.2985815910471068,0.02041583528527226,0.4112590729013042,0.5683250918134236,0.005335299731066193,0.876637459876811,0.09351233336225094,0.24692027413897805,0.7568245568375698,0.004041236517162604,0.05039617130794367
2008,6,19,06019,640074,0.2427938019666476,0.004299502869980659,0.18438024353434135,0.5684530226192597,0.247166733846399,0.1459206279273959,0.4256726565990807,0.4284067154735234,0.05215334476951103,0.6219405881194987,0.19822551767451888,0.3129341294912776,0.54468077128582,0.011942369163565463,0.06877017344869499
2008,6,23,06023,103426,0.2257846189546149,0.005182449287413223,0.2020091659737397,0.48883259528551815,0.30915823874074216,0.026211977645853073,0.46048382418347417,0.5133041981706727,0.012037592094831087,0.8521358265813238,0.18471177460213098,0.33774872855954985,0.5849883008141087,0.014010016823622688,0.06684972830816235
2008,6,25,06025,115072,0.30099416017797553,0.0034847747497219134,0.211224276974416,0.5416956340378198,0.24708008898776418,0.16343680478309233,0.4758238320355951,0.36073936318131256,0.03907119021134594,0.7982567436040044,0.2577429783092325,0.34132543103448276,0.4424621106785317,0.0047448553948832035,0.038671440489432704
2008,6,29,06029,564392,0.2572237026747367,0.005389870869891848,0.1854083686515755,0.5894980793491049,0.22509355199931963,0.13152737813434634,0.5041779472423422,0.36429467462331144,0.057063175948631445,0.7106390593771704,0.16529291697968787,0.28159506158839953,0.5656937022495003,0.008735063572835901,0.05641469049880225
2008,6,31,06031,110256,0.318105137135394,0.002593963140327964,0.20675518792628064,0.6090190103032942,0.1842258017704252,0.1315756058627195,0.5207063561166739,0.3477180380206066,0.09408104774343347,0.7050228558989987,0.1578870991147874,0.2575642141924249,0.5108202728196198,0.009623059062545349,0.04241039036424322
2008,6,37,06037,7309045,0.2507426072763268,0.006872717297540239,0.16362247051427375,0.579371860482457,0.2570056690032692,0.1267591046436299,0.37961197393093077,0.4936289214254393,0.0899355524558954,0.536375956092759,0.13082447843733347,0.24070668603080156,0.5875778572987306,0.014497242799845945,0.06054812906474102
2008,6,39,06039,109418,0.34354493776161144,0.0019558025187811877,0.16676415215046883,0.5772267816995376,0.2560090661499936,0.1626514833025645,0.4813833190151529,0.35596519768228263,0.055648979144199306,0.7993474565427992,0.15977261510903143,0.2856659781754373,0.4674459412528103,0.006845308815734157,0.05752252828602241
2008,6,41,06041,200244,0.1246928746928747,5.193663730249096e-4,0.11450030962226085,0.5092087653063263,0.3762909250714129,0.03982641177763129,0.22257346037833842,0.7376001278440303,0.029868560356365235,0.8218972853119194,0.05299534567827251,0.25095383631969,0.8020215337288508,0.006851640997982461,0.07120313217874194
2008,6,47,06047,171100,0.2480654587960257,0.004704850964348335,0.1826125073056692,0.5650029222676797,0.2523845704266511,0.19388661601402687,0.44694330800701343,0.35917007597895967,0.04689070718877849,0.6779836353009936,0.2144769140853302,0.3310929281122151,0.53989479836353,0.01070718877849211,0.04869666861484512
2008,6,55,06055,104336,0.1296963655881,0.0014376629351326483,0.14800260696212236,0.5173477994172673,0.3346495936206103,0.11044126667689005,0.3665657107805551,0.5229930225425549,0.019916423861370956,0.8312087869958595,0.10013801564177273,0.2858265603435056,0.7504025456218372,0.004054209477074068,0.082330164085263
2008,6,59,06059,2241616,0.18761821828537983,0.004950446463622672,0.15168744334444437,0.5750592429747111,0.27325331368084455,0.08661876075117236,0.33666738638553617,0.5767138528632915,0.016695544642793412,0.6434068100870086,0.07713586983676063,0.20880293502544592,0.7028228742121755,0.013295319091227043,0.05883300261953876
2008,6,61,06061,268921,0.11154576994730794,0.003038066941592512,0.14635153074694798,0.5416869638295262,0.31196150542352585,0.026743913640065297,0.3594810371819233,0.6137750491780114,0.012245231871069942,0.8607174597744319,0.061441836078253466,0.24567809877250196,0.814499425481833,0.007816421923167026,0.06299991447302368
2008,6,65,06065,1525646,0.23123778386336016,0.005140117694406173,0.16942527952093736,0.5751013013503787,0.2554734191286839,0.09456649838822374,0.47265289588803694,0.43278060572373933,0.06203208345841696,0.6792106425737032,0.10801457218778143,0.25329925815031795,0.6308167163286896,0.01064860393564431,0.05819567579897302
2008,6,67,06067,1033074,0.15474690099644361,0.0033318039172411658,0.15400736055693978,0.5748029666800248,0.27118967276303535,0.06303227067954474,0.39411697516344424,0.542850754157011,0.09766773725793118,0.6503561216331066,0.14618894677438402,0.2888960519769155,0.6928332336308919,0.007597713232546749,0.06972588604494935
2008,6,71,06071,1423221,0.23721403773553087,0.005166449904828554,0.1858664255235132,0.5942787522106545,0.21985482226583222,0.08555452737136397,0.4866658094561561,0.4277796631724799,0.08473736686010114,0.6380843171931836,0.11511072419532876,0.22782547475058337,0.6200758701564971,0.011345391896269097,0.06449736196978544
2008,6,73,06073,2249462,0.1826521185954686,0.009309781627784777,0.175620659517698,0.5633760428049018,0.2610032976774002,0.06488395891995508,0.3605639926346833,0.5745520484453616,0.04649333929624061,0.7450590407839741,0.08754582206767662,0.22600781875844092,0.7066778634180084,0.01810210619250292,0.058444641429817444
2008,6,75,06075,691674,0.11197471641264527,0.007082816471343436,0.10530538953321941,0.6006182103129509,0.2940764001538297,0.08706702868692477,0.2541876664440184,0.6587453048690568,0.06223885819041919,0.5585058857207297,0.1416100648571437,0.2704785780584495,0.7209248865795158,0.018899076732680424,0.0634923388764071
2008,6,77,06077,480004,0.20061707819101507,0.007370771910234082,0.15602369980250164,0.5795285039291339,0.26444779626836445,0.11772401896650861,0.4848084599295006,0.3974675211039908,0.07010358247014609,0.6423321472321064,0.1676819359838668,0.29667461104490794,0.6169719419004842,0.01359572003566637,0.0611911567403605
2008,6,79,06079,214040,0.18012521024107644,0.0017753690898897401,0.2032377125770884,0.500196225004672,0.2965660624182396,0.04382825640067277,0.378639506634274,0.5775322369650533,0.011726780041113811,0.8785320500840964,0.09658475051392264,0.267702298635769,0.7157400485890488,0.010021491310035508,0.06506727714445898
2008,6,81,06081,553089,0.11496522259527851,0.0019183169435660445,0.1192647114659666,0.564388371491749,0.31634691704228435,0.05837577677371996,0.28840385543737085,0.6532203677889092,0.034544169202424924,0.6304102956305405,0.07249285377217772,0.21977475596151794,0.8017154562828044,0.00624854227800589,0.06935050236037961
2008,6,83,06083,310075,0.18489075223736193,0.004395710715149561,0.20825929210674837,0.5105022978311698,0.2812384100620818,0.11232443763605579,0.3212738853503185,0.5664016770136258,0.022984761751189228,0.7809820204789164,0.10128194791582681,0.251032814641619,0.6996597597355478,0.010726437152301862,0.056912037410303956
2008,6,85,06085,1336707,0.1284342791651424,0.0035101185226081707,0.1384970677942137,0.6027035094452262,0.2587994227605601,0.07273321677824685,0.29797928790677386,0.6292874953149793,0.023759133452581606,0.5405949097296565,0.09466248025932385,0.2051414408692406,0.7646036117114671,0.009598962225828098,0.05068350805374701
2008,6,87,06087,198526,0.16055327765632713,0.00620069915275581,0.16657767748305008,0.546840212365131,0.2865821101518189,0.07335563100047349,0.2981271974451709,0.6285171715543556,0.012119319383859042,0.8705509605794707,0.08408470427047339,0.21749795996494162,0.7318587993512184,0.014396099251483432,0.0642837713951825
2008,6,89,06089,141919,0.20876697270978517,0.018552836477145413,0.15622996216151466,0.4952754740380076,0.3484945638004777,0.022230990917354265,0.48071787428039936,0.49705113480224633,0.013817741105842064,0.8870623383761159,0.17517034364672807,0.3820066375890473,0.5790133808721877,0.021512271084210006,0.08783179137395275
2008,6,95,06095,308857,0.1476735188129134,4.662351832725177e-4,0.15778823209446444,0.5688198745697847,0.27339189333575087,0.06554813392605639,0.40588039124902464,0.528571474824919,0.1523196819239972,0.5386505729188589,0.107820123876098,0.25387800826919904,0.7394392874372282,0.0053714178406187975,0.06932658155716076
2008,6,97,06097,363432,0.14706465033348742,0.0042703999647802065,0.1537976842985758,0.5323224151973409,0.3138799005040833,0.06761374892689692,0.3575276805564727,0.5748585705166304,0.01257181536023245,0.853092187809549,0.08763124876180413,0.2505475577274428,0.7523030443109028,0.0076025226177111535,0.07375244887626846
2008,6,99,06099,365691,0.19762312991022477,0.005318698026475904,0.18268155355204257,0.5585343910569306,0.25878405539102683,0.12883281240172714,0.4880705294907449,0.38309665810752797,0.030285131436103157,0.8117153553136391,0.16554960335365104,0.284045820104952,0.6247186832599106,0.009108783098298837,0.06273055667216311
2008,6,107,06107,290887,0.2663061601240344,0.0048919339812367,0.1810049950668129,0.5696129424828198,0.24938206245036731,0.19319529576777236,0.4522202779773589,0.35458442625486875,0.015507740119015288,0.8111740985331074,0.19753718798021225,0.3250471832704796,0.5236982058325054,0.007284615675502859,0.052333036539962255
2008,6,111,06111,590876,0.18219897237322213,0.004999356887062599,0.15334689511843433,0.5668482050379436,0.279804899843622,0.09605737921323594,0.3652999952612731,0.5386426255254909,0.01662954663922718,0.6746339333464213,0.08000324941273634,0.22764505581543334,0.7162924200678314,0.010254266546618918,0.05450889865217068
2008,6,113,06113,152475,0.10698147237252008,0.0036399409739301526,0.27030660764059683,0.4951369076897852,0.23455648466961798,0.06179373667814396,0.3419970486965076,0.5962092146253484,0.02355140186915888,0.6884341695359895,0.09375307427447123,0.21482210198393178,0.7914740121331366,0.016415805869814722,0.054795868175110674
2008,8,41,08041,441958,0.1583272618665122,0.003765063648581992,0.1502450459093398,0.6019553894261446,0.24779956466451564,0.02688038229877047,0.3803777734535861,0.5927418442476434,0.055283533729449406,0.8475601754012825,0.06763991148480172,0.21904796383366745,0.7457676973830093,0.009215807836943783,0.06313269586702809
2008,8,123,08123,182158,0.21186003359720681,0.003282864326573634,0.19456186387641497,0.5939733637830894,0.21146477234049563,0.07606583295820112,0.4091008904357755,0.5148332766060233,0.005906959891961923,0.9058125363695254,0.05295951865962516,0.16137638753170325,0.714582944476773,0.014789358688610987,0.07276649941259786
2008,9,1,09001,670050,0.12508320274606372,0.0022222222222222222,0.12173270651443922,0.5642578912021491,0.3140094022834117,0.06036713678083725,0.33522274457130063,0.6044101186478621,0.09746586075665994,0.8067696440564137,0.081147675546601,0.2416939034400418,0.7679098574733229,0.010214163122155064,0.06715319752257294
2008,9,3,09003,676608,0.09167789916761256,0.001541512958758986,0.13500874952705258,0.5394334681233447,0.3255577823496027,0.050834456583427924,0.4232155103102535,0.5259500331063186,0.11197916666666667,0.7776615115399168,0.11742397370412411,0.2913119561104805,0.7770821509648127,0.008315006621263716,0.08283526059402195
2008,9,5,09005,147360,0.07651330076004344,6.378935939196526e-4,0.12766015200868622,0.5333740499457111,0.3389657980456026,0.019435396308360477,0.46870928338762213,0.5118553203040174,0.01733170466883822,0.9582247557003257,0.07493892508143322,0.2647054831704669,0.8246403365906623,0.0018729641693811074,0.08606813246471227
2008,9,7,09007,128903,0.08149538800493394,5.120129089315221e-4,0.12499321195007099,0.5446498529902329,0.33035693505969604,0.028641691814775452,0.38394761952786205,0.5874106886573626,0.040984306028564114,0.8997695941909808,0.08643708835325788,0.25831051255595294,0.8266370836985951,0.002288542547496955,0.06494806172082884
2008,9,9,09009,653555,0.09800093335679476,0.0022201650970461555,0.148414441018736,0.5464421510048887,0.30514340797637535,0.039435089625203694,0.43284038833763033,0.5277245220371659,0.11414647581305322,0.7961564061173122,0.11191866025047624,0.27956637161371267,0.774650947510156,0.011353290847748086,0.09990895946018315
2008,9,11,09011,203391,0.09722160764242273,0.0011455767462670422,0.1331474844019647,0.5656887472897031,0.30116376830833225,0.03016849319783078,0.45807828271654105,0.5117532240856282,0.05339960961891136,0.8545068365856896,0.07366107644881043,0.2503503104857147,0.8197265365724147,0.006676794941762418,0.07623739496831226
2008,9,13,09013,118186,0.07136209026449833,0,0.22165061851657555,0.51642326502293,0.26192611646049446,0.012920312050496674,0.3805103819403313,0.606569306009172,0.02901358874993654,0.9068502191460918,0.06895909837036536,0.20713959352207537,0.8405987172761579,0.008055099588783782,0.08247169715533142
2008,9,15,09015,91162,0.13791930848379808,0,0.1425923081985915,0.5844321098703407,0.27297558193106775,0.05845637436651236,0.510585550997126,0.43095807463636165,0.017419538842938943,0.9085693600403677,0.14054101489655776,0.2985564160505474,0.7295803075843005,0.002182927096816656,0.09079440995151489
2008,10,1,10001,116271,0.0934454851166671,1.9781372827274213e-4,0.15174033077895607,0.5416913933827008,0.3065682758383432,0.03588169018929914,0.528902305820024,0.43521600399067695,0.2201408777769177,0.7173843864764214,0.10693122102673926,0.30181214576291593,0.7837465920134857,0.006003216623233653,0.08140464948267409
2008,10,3,10003,403181,0.10677338465850325,5.010156728615684e-4,0.16113358516398343,0.5484187002859757,0.2904477145500408,0.03842442972263078,0.44389740587974136,0.5176781643976278,0.2128076471857553,0.7278319166825817,0.11424397479047872,0.2614756151703577,0.7740716948467313,0.011878039887792331,0.0779476215397055
2008,10,5,10005,146281,0.14742857924132322,0.0015791524531552287,0.12808908880852607,0.4674769792385887,0.4044339319528852,0.04869395205118915,0.5567982171300442,0.3945078308187666,0.11059536098331293,0.8374156589030701,0.1448376754328997,0.38231896145090616,0.6867740854929896,0.00532536693077023,0.073174233153998125
2008,11,1,11001,479848,0.08230939797602574,0.0026654273853386904,0.18863473433253863,0.5433491438955669,0.26801612177189443,0.0505368366649439,0.33741309748086895,0.6120500658541872,0.504509761424451,0.4103549457328154,0.1874176822660509,0.302918840966306,0.7318171587669429,0.01622805555092446,0.05391082176022407
2008,12,1,12001,195696,0.17675374049546236,0.014650273894203253,0.29980173330062954,0.46598806311830593,0.2342102035810645,0.021349439947673944,0.3083915869511896,0.6702589731011365,0.17092326874335703,0.7571130733382389,0.061820374458343555,0.18939579756356797,0.7421715313547543,0.044824625950453764,0.0981675660207669
2008,12,5,12005,126127,0.17464143284150102,0.0013716333536831922,0.11857096418689099,0.5443481570163407,0.33708087879676835,0.037018243516455634,0.5372442062365711,0.4257375502469733,0.10452956147375264,0.8472650582349537,0.0877131779872668,0.292300617631435,0.7104505775924267,0.005748174459076962,0.06173935794873421
2008,12,9,12009,426164,0.1833660281018575,0.003918679193925343,0.11693150993514234,0.48934682422729275,0.3937216658375649,0.020079124468514467,0.46899081104926743,0.5109300644822181,0.08592701401338451,0.8649252400484321,0.08205526510920678,0.3422978008466224,0.6841380313682056,0.009055199406801138,0.06693901878150196
2008,12,11,12011,1340150,0.23469536992127746,0.005076297429392232,0.11938439726896242,0.5566667910308547,0.3239488117001828,0.04924075663172033,0.43553632056113123,0.5152229228071484,0.22770585382233333,0.6920755139350073,0.075541543857030935,0.24436294444651718,0.6289639219490356,0.014340931985225534,0.07362683281722195
2008,12,15,12015,124977,0.16884706786048634,0.0034726389655696647,0.0649959592565032,0.4359122078462437,0.4990918328972531,0.026348848188066605,0.5615513254438816,0.4120998263680517,0.05871480352384839,0.9041183577778311,0.0764780719652416,0.42123750770141705,0.6944637813357658,0.008025476687710538,0.07887051217424006
2008,12,19,12019,140242,0.16767444845338772,0.002795168351848947,0.13291310734302134,0.5809671852939918,0.28611970736298686,0.033192624178206245,0.49801058170876056,0.4687967941130332,0.09225481667403489,0.8548295089916003,0.0785285435176338,0.23594928765990217,0.7354786725802541,0.006381825701287774,0.07385804537870252
2008,12,21,12021,252198,0.22986700925463327,0.003747055884662051,0.10259795874669903,0.44022157193950784,0.45718046931379314,0.06740338940039176,0.4399638379368591,0.49263277266274913,0.04397338599037264,0.9163514381557348,0.05076963338329408,0.3630877326545016,0.6761354174101302,0.009115853416759847,0.05083307559933069
2008,12,33,12033,236614,0.19267668016262773,0.012437979155924839,0.1781931753826908,0.49379157615356656,0.32801524846374264,0.03378498313709248,0.49719796799851235,0.46901704886439516,0.20363968319710585,0.7323446626150608,0.09566213326345863,0.29529951735738375,0.689071652564937,0.020717286382039946,0.06927316219665784
2008,12,53,12053,138955,0.18532618473606563,0.003029757835270411,0.11275592817818718,0.43362239573962796,0.4536216760821849,0.04616602497211327,0.58941383901263,0.36442013601525675,0.04874959519268828,0.9173977186859055,0.0845165701126264,0.4139397646720161,0.6477420747724083,0.007700334640711021,0.0840919722212227
2008,12,57,12057,891065,0.20078669906235797,0.007759254375382267,0.142505877797916,0.5632866289215713,0.29420749328051266,0.05049687733218115,0.4284446140292796,0.5210585086385393,0.1435383501764742,0.7899794066650581,0.08743918793802921,0.24160751460331176,0.669872568218929,0.014901269828800369,0.06783567977644729
2008,12,69,12069,246700,0.16747466558573165,0.002590190514795298,0.09293879205512769,0.436834211593028,0.47022699635184434,0.035147952979327116,0.5158492095662748,0.44900283745439806,0.07729631130928252,0.8692703688690717,0.07137819213619781,0.423542764491285,0.6918808269152817,0.00667207134171058,0.06437373327928658
2008,12,71,12071,472270,0.20537192707561353,0.0039172507252207426,0.10616596438477989,0.4777267241196773,0.4161073114955428,0.04160120270184428,0.47458868867385184,0.4838101086243039,0.0620026679653588,0.8754631884303471,0.06175704575772334,0.3408304571537468,0.6919474029686408,0.011258390327566857,0.06376437207529591
2008,12,81,12081,249410,0.19236598372158292,0.002870775029068602,0.10734934445290886,0.47063469788701334,0.42201595766007777,0.04685858626358205,0.48201756144501023,0.47112385229140774,0.0724870694839822,0.8716049877711399,0.06976865402349545,0.3444609277895834,0.6917645643719177,0.018319233390802294,0.07368589872098151
2008,12,83,12083,264825,0.22602473331445294,0.005131690739167374,0.11130746719531766,0.45839327858019446,0.4302992542244879,0.03810063249315586,0.5788841687907108,0.3830151987161333,0.10836212593221939,0.8448786934768243,0.09545548947418106,0.4068837911828566,0.6284300953459832,0.010610780704238649,0.06698763334277354
2008,12,85,12085,112984,0.19597465127805708,0.00632832967499823,0.10613007151455073,0.4367698081144233,0.457100120371026,0.03496955321107414,0.4490016285491751,0.5160288182397508,0.05277738440841181,0.9065973943213198,0.05062663739998584,0.3670254195284288,0.6937088437300857,0.010913049635346598,0.059034907597535935
2008,12,91,12091,135953,0.17022059093951586,0.0023978875052407815,0.12730870227210875,0.5532647311938684,0.3194265665340228,0.02738446374850132,0.4470074216824932,0.5256081145690055,0.09237751281692938,0.8270431693305775,0.053871558553323574,0.2515207461402102,0.760689355880341,0.005472479459813318,0.06206556677675373
2008,12,95,12095,803633,0.23893991411502513,0.0079775220778639,0.15310222452288544,0.5909550752644553,0.25594270021265925,0.05004772078797162,0.4282937609580493,0.5216585182539791,0.1832055179416475,0.6845811458713119,0.07236636623931571,0.1936767156152124,0.6633687267695577,0.013776188882238534,0.060008735330679554
2008,12,97,12097,194254,0.24759335715094669,0.004452932758141403,0.12828564662761127,0.5882092518043387,0.2835051015680501,0.04800930740164939,0.548261554459625,0.4037291381387256,0.08569192912372461,0.780714940232891,0.089372677010512,0.24124599750841683,0.6240952567257302,0.008164568039782964,0.05182904856528051
2008,12,99,12099,1005376,0.1916447179960532,0.006437392577503342,0.10856933127506525,0.4870426586670062,0.40438801005792857,0.06062110096123242,0.41166886816474635,0.5277100308740212,0.14137994143484628,0.7996112897065376,0.06572665351072633,0.32538075307148767,0.676467311732128,0.015928369087784073,0.0687464192501114
2008,12,101,12101,371365,0.20248542539011485,0.00504086276304983,0.11764975159209942,0.4853419142891764,0.39700833411872416,0.0352294912013787,0.5599289109097518,0.4048415978888694,0.045109259084727966,0.9137937069998519,0.09115560163181775,0.35802781629932817,0.6440267661195859,0.01458942011228845,0.0836427773215031
2008,12,103,12103,740173,0.18672121247330017,0.004985320999279898,0.10114392175883205,0.4809686384129116,0.4178874398282564,0.03078469492942866,0.4712330765915536,0.49798222847901774,0.0894317949992772,0.8643830563935728,0.08010965004127414,0.339415244814388,0.6604361412804844,0.010361091258394997,0.07465281765208945
2008,12,105,12105,441263,0.18637411249073682,0.005563575464065648,0.13071796185041573,0.5084337458613117,0.36084829228827253,0.06752209000074785,0.5574543979440832,0.37502351205516893,0.1250728023876917,0.8185662518724661,0.12528356105089256,0.352277439984771,0.63774891617924,0.014660191314476854,0.06526493270453222
2008,12,109,12109,143944,0.15066275773912077,0.0033902073028399932,0.12971016506419164,0.5282054132162508,0.3420844217195576,0.016596732062468738,0.37502084143833714,0.6083824264991942,0.05138803979325293,0.9097218362696604,0.0535763908186517,0.23346579225254266,0.7655199244150503,0.013908186516978826,0.0788640026677041
2008,12,111,12111,204897,0.2701454877328609,0.0061835946841583824,0.13644416462905753,0.4963762280560477,0.3671796073148948,0.06147967027335686,0.5699497796453828,0.36857055008126033,0.15985104711147552,0.7751748439459826,0.09751240867362626,0.33527577270531045,0.587509822008131,0.01042963049727424,0.05921999834062968
2008,12,113,12113,116595,0.18789828037222867,9.605900767614392e-4,0.15075260517174835,0.5542862043826923,0.2949611904455594,0.03477850679703246,0.4752262103863802,0.48999528281658733,0.05413611218319825,0.8938204897294052,0.08122132166902526,0.2614177280329345,0.7119344740340495,0.006106608345126292,0.07209571593979158
2008,12,115,12115,311729,0.17582900532193027,0.005597810919099603,0.08871487734538654,0.397511941461975,0.5137731811926385,0.02473302131017647,0.48293229054723813,0.4923346881425854,0.040214417009646196,0.9373815076556881,0.06311892701673569,0.41586121278418114,0.7011667185279522,0.01086841455238364,0.07562658591276397
